Rec No;Long Gate Name;Description;Groups;Rec;Rate;DDE; DDE I/A;App;Topic;Item;Source;VPI;Address;Sample;Rate;Compound I/A;K1;Gate1;Op;K2;Gate2;Type;Fmt;Tol/Fil/Len;X1;X2;Y1;Y2;Low;High;RO;ODBC;Local;Lock;LockDef;Replay;TagMapper;StartupDef;StartupHis;StartupRetain;MultiState;LockValue;StatusTag;UnlockTime;LoAlarm;LoLoAlarm;HiAlarm;HiHiAlarm;RocAlarm;DevAlarm;StartupValue;MultiStateID;Gate Name;ExportToCoDeSys;VarName;IO;Address;Sampling;NoSampling;Retain;ReadOnly;InitBy
2249;072HL01C02_002W2;XS Y2 ZU-Temperatur LK ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_210_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01C02_002W2;0;;0;;0;0;0;0;0
2250;072HL01C02_002W3;XS X1 ZU-Temperatur LK ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_211_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01C02_002W3;0;;0;;0;0;0;0;0
2251;072HL01C02_002W4;XS X2 ZU-Temperatur LK ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_212_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01C02_002W4;0;;0;;0;0;0;0;0
2252;072HL01E01_001D1;Anlagenschalter ZU-Anlage 1 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7210_80_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E01_001D1;0;;0;;0;0;0;0;0
2254;072HL01E01_001D2;Softschalter SO/WI ZU-Anlage 1 (SWA);19bc16d;C;;N;;;;;PLC;3;001:7210_82_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E01_001D2;0;;0;;0;0;0;0;0
2255;072HL01E01_001H1;Softschalter ZU-Anlage 1 (0A1);19bc16d;C;;N;;;;;PLC;3;001:7210_79_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E01_001H1;0;;0;;0;0;0;0;0
2256;072HL01E01_001H2;Zeitprogramm Lueftung Zu-Anlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7210_78_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E01_001H2;0;;0;;0;0;0;0;0
2257;072HL01E02_001D1;HW-Quittierung SA ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_137_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E02_001D1;0;;0;;0;0;0;0;0
2258;072HL01E03_001D1;Brandalarm ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_136_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E03_001D1;0;;0;;0;0;0;0;0
2259;072HL01E04_001S1;Betriebsmeldung Diverse Anlagen ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_38_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E04_001S1;0;;0;;0;0;0;0;0
2260;072HL01E05_001H1;ZP Pumpenblockier ZU-Anlage 1 (01);19bc16d;C;;N;;;;;PLC;3;001:7210_200_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E05_001H1;0;;0;;0;0;0;0;0
2261;072HL01E06_001S1;Stoermeldung zu LF 2.OG ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_39_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E06_001S1;0;;0;;0;0;0;0;0
2262;072HL01E07_001D1;RM Betrieb Anlage 3164 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_122_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E07_001D1;0;;0;;0;0;0;0;0
2263;072HL01E08_001D1;RM Betrieb Anlage 3154 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_123_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01E08_001D1;0;;0;;0;0;0;0;0
2264;072HL01F01_001D1;ZU-Drehzahlwaechter Stoerung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_119_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01F01_001D1;0;;0;;0;0;0;0;0
2265;072HL01F01_001M1;ZU-Drehzahlwaechter ZU-Anlage 1_[Rpm];19bc16d;C;;N;;;;;PLC;3;001:7210_14_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01F01_001M1;0;;0;;0;0;0;0;0
2266;072HL01P01_001D1;NE-Pumpe ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_112_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P01_001D1;0;;0;;0;0;0;0;0
2267;072HL01P01_001D1_ADD;NE-Pumpe ZU-Anlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7210_112_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P01_001D1_ADD;0;;0;;0;0;0;0;0
2268;072HL01P01_001D2;NE-Pumpe Stoerung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_113_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P01_001D2;0;;0;;0;0;0;0;0
2269;072HL01P01_001S1;NE-Pumpe ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_36_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P01_001S1;0;;0;;0;0;0;0;0
2274;072HL01P04_001D1;VE-Pumpe 1 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_108_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P04_001D1;0;;0;;0;0;0;0;0
2275;072HL01P04_001D1_ADD;VE-Pumpe 1 ZU-Anlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7210_108_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P04_001D1_ADD;0;;0;;0;0;0;0;0
2276;072HL01P04_001D2;VE-Pumpe 1 Stoerung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_109_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P04_001D2;0;;0;;0;0;0;0;0
2277;072HL01P04_001S1;VE-Pumpe 1 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_33_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P04_001S1;0;;0;;0;0;0;0;0
2278;072HL01P05_001D1;VE-Pumpe 2 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_110_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P05_001D1;0;;0;;0;0;0;0;0
2279;072HL01P05_001D1_ADD;VE-Pumpe 2 ZU-Anlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7210_110_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P05_001D1_ADD;0;;0;;0;0;0;0;0
2280;072HL01P05_001D2;VE-Pumpe 2 Stoerung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_111_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P05_001D2;0;;0;;0;0;0;0;0
2281;072HL01P05_001S1;VE-Pumpe 2 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_34_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01P05_001S1;0;;0;;0;0;0;0;0
2282;072HL01Q01_001M1;ZU-Feuchte Absolut ZU-Anlage 1_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7210_13_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q01_001M1;0;;0;;0;0;0;0;0
2283;072HL01Q01_001W1;XS ZU-Feuchte Relativ ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_217_AO;N;;;;;;;;A;F;0;0;1;0;1;10;95;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q01_001W1;0;;0;;0;0;0;0;0
2284;072HL01Q01_002W1;ZU-Feuchte Relativ ZU-Anlage 1_[%rF];19bc16d;C;;N;;;;;PLC;3;001:7210_220_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q01_002W1;0;;0;;0;0;0;0;0
2285;072HL01Q01_002W2;Xs ZU-Feuchte Absolut ZU-Anlage 1_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7210_216_AO;N;;;;;;;;A;F;0;0;1;0;1;5;8;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q01_002W2;0;;0;;0;0;0;0;0
2286;072HL01Q02_001M1;AU-Feuchte Relativ ZU-Anlage 1_[%rF];19bc16d;C;;N;;;;;PLC;3;001:7210_12_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q02_001M1;0;;0;;0;0;0;0;0
2287;072HL01Q02_002W1;AU-Feuchte Absolut ZU-Anlage 1_[g/kg];19bc16d;C;;N;;;;;PLC;3;001:7210_221_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q02_002W1;0;;0;;0;0;0;0;0
2288;072HL01Q02_002W2;GW SO/WI Anlage 3164 ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_81_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01Q02_002W2;0;;0;;0;0;0;0;0
2289;072HL01T01_001M1;ZU-Temperatur nach Nacherhitzer ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_3_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001M1;0;;0;;0;0;0;0;0
2290;072HL01T01_001W1;XS ZU-Temperatur NE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_205_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001W1;0;;0;;0;0;0;0;0
2292;072HL01T01_001W3;XS Min. ZU-Temperatur NE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_207_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001W3;0;;0;;0;0;0;0;0
2293;072HL01T01_001W4;XS Max. ZU-Temperatur NE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_206_AO;N;;;;;;;;A;F;0;0;1;0;1;10;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T01_001W4;0;;0;;0;0;0;0;0
2294;072HL01T02_002D1;VE Frostschutzwaechter Frostalarm ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_120_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T02_002D1;0;;0;;0;0;0;0;0
2295;072HL01T02_002H1;Frost Voralarm VE ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_195_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T02_002H1;0;;0;;0;0;0;0;0
2296;072HL01T04_001M1;AU-Temperatur ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_0_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T04_001M1;0;;0;;0;0;0;0;0
2297;072HL01T05_001M1;ZU-Temperatur nach VE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_1_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T05_001M1;0;;0;;0;0;0;0;0
2298;072HL01T05_001W1;Xs ZU-Temperatur nach VE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_197_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T05_001W1;0;;0;;0;0;0;0;0
2299;072HL01T05_001W2;Xsc ZU-Temperatur VE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_198_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T05_001W2;0;;0;;0;0;0;0;0
2300;072HL01T05_001W3;Xs Min ZU-Temperatur VE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_196_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T05_001W3;0;;0;;0;0;0;0;0
2301;072HL01T05_001W4;Xs Max ZU-Temperatur VE ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_199_AO;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T05_001W4;0;;0;;0;0;0;0;0
2302;072HL01T06_001H1;Anfahrsperre HL01 aktiv ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_191_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T06_001H1;0;;0;;0;0;0;0;0
2303;072HL01T06_001H2;Waermeversorgung LE keine Waerme ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_193_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T06_001H2;0;;0;;0;0;0;0;0
2304;072HL01T06_001M1;RL-Temperatur Vorerhitzer ZU-Anlage 1_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_2_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T06_001M1;0;;0;;0;0;0;0;0
2305;072HL01T06_001W1;Xs RL-Temperatur VE ZU-Anlage_[°C];19bc16d;C;;N;;;;;PLC;3;001:7210_192_AO;N;;;;;;;;A;F;0;0;1;0;1;5;40;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01T06_001W1;0;;0;;0;0;0;0;0
2306;072HL01U01_001D1;ZU-Ventilator ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_116_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01U01_001D1;0;;0;;0;0;0;0;0
2307;072HL01U01_001D1_ADD;ZU-Ventilator ZU-Anlage 1_[Std.];19bc16d;C;;N;;;;;PLC;3;001:7210_116_HR;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01U01_001D1_ADD;0;;0;;0;0;0;0;0
2308;072HL01U01_001D2;ZU-Ventilator Stoerung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_117_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01U01_001D2;0;;0;;0;0;0;0;0
2309;072HL01U01_001D3;Sicherheits-Schalter Aus Ventilator ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_124_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01U01_001D3;0;;0;;0;0;0;0;0
2310;072HL01U01_001S1;ZU-Ventilator ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_35_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01U01_001S1;0;;0;;0;0;0;0;0
2311;072HL01V01_001D1;AU-Klappen Offen ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_107_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V01_001D1;0;;0;;0;0;0;0;0
2312;072HL01V01_001H1;AU-Klappen Fehlstellung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_194_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V01_001H1;0;;0;;0;0;0;0;0
2313;072HL01V01_001S1;AU-Klappen ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_32_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V01_001S1;0;;0;;0;0;0;0;0
2315;072HL01V02_002Y1;Befeuchter-Ventil ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_29_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V02_002Y1;0;;0;;0;0;0;0;0
2316;072HL01V03_001Y1;NE-Ventil ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_24_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V03_001Y1;0;;0;;0;0;0;0;0
2317;072HL01V04_001Y1;LK-Ventil 1 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_25_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V04_001Y1;0;;0;;0;0;0;0;0
2318;072HL01V04_002Y1;LK-Ventil 2 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_26_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V04_002Y1;0;;0;;0;0;0;0;0
2319;072HL01V05_001Y1;VE-Ventil 1 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_20_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_001Y1;0;;0;;0;0;0;0;0
2320;072HL01V05_002Y1;VE-Ventil 2 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_21_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_002Y1;0;;0;;0;0;0;0;0
2321;072HL01V05_003Y1;VE-Ventil 3 ZU-Anlage 1_[%];19bc16d;C;;N;;;;;PLC;3;001:7210_22_AI;N;;;;;;;;A;F;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072HL01V05_003Y1;0;;0;;0;0;0;0;0
2322;072SS02A01_001D1;Spannung Allgemein Ausfall SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_135_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_001D1;0;;0;;0;0;0;0;0
2323;072SS02A01_002S1;Sammelalarm SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_44_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_002S1;0;;0;;0;0;0;0;0
2324;072SS02A01_003S1;Alarm A.Z. Haustchnk SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_46_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_003S1;0;;0;;0;0;0;0;0
2325;072SS02A01_004H1;Softquittierung Not Brand SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_77_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_004H1;0;;0;;0;0;0;0;0
2326;072SS02A01_004S1;Softquittierung Brand SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_47_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_004S1;0;;0;;0;0;0;0;0
2327;072SS02A01_005D1;Spannung Einspeisung Ausfall SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_134_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_005D1;0;;0;;0;0;0;0;0
2328;072SS02A01_006A1;Fuehlerueberwachung Kurzschluss SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_64_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_006A1;0;;0;;0;0;0;0;0
2329;072SS02A01_006A2;Fuehlerueberwachung Unterbruch SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_65_BN_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_006A2;0;;0;;0;0;0;0;0
2330;072SS02A01_006H1;Softquittierung SGK Zul. 1;19bc16d;C;;N;;;;;PLC;3;001:7210_73_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_006H1;0;;0;;0;0;0;0;0
2331;072SS02A01_016H1;AS7210 Lokalmeldung ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_105_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02A01_016H1;0;;0;;0;0;0;0;0
2332;072SS02L01_001H1;Hand-Not AS7210 ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_71_BI_31;N;;;;;;;;D; ;0;;;;;;;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02L01_001H1;0;;0;;0;0;0;0;0
2333;072SS02L01_001S1;Hand-Not SGK ZU-Anlage 1;19bc16d;C;;N;;;;;PLC;3;001:7210_45_DO;N;;;;;;;;A;U;0;0;1;0;1;1;0;N;N;N;N;N;N;N;N;N;N;N;0;;-1;-1;-1;-1;-1;-1;-1;0;0;072SS02L01_001S1;0;;0;;0;0;0;0;0
